,作物编号,作物名称,地块类型,种植季次,亩产量/斤,销售单价平均值/(元/斤),种植成本/(元/亩),预期销售量/斤,地块名称,地块面积/亩,豆类,种植规模,是否种,年份,yield,area,cost,是否种豆
390,16,水稻,水浇地,第一季,500.0,7.0,680.0,21000.0,D1,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
391,16,水稻,水浇地,第一季,500.0,7.0,680.0,21000.0,D2,10.0,0,3.0,0.0,2023,0.0,0.0,0.0,0.0
392,16,水稻,水浇地,第一季,500.0,7.0,680.0,21000.0,D3,14.0,0,4.2,0.0,2023,0.0,0.0,0.0,0.0
393,16,水稻,水浇地,第一季,500.0,7.0,680.0,21000.0,D4,6.0,0,1.7999999999999998,0.0,2023,0.0,0.0,0.0,0.0
394,16,水稻,水浇地,第一季,500.0,7.0,680.0,21000.0,D5,10.0,0,3.0,0.0,2023,0.0,0.0,0.0,0.0
395,16,水稻,水浇地,第一季,500.0,7.0,680.0,21000.0,D6,12.0,0,3.6,0.0,2023,0.0,0.0,0.0,0.0
396,16,水稻,水浇地,第一季,500.0,7.0,680.0,21000.0,D7,22.0,0,21.999941253662108,1.0,2023,10999.970626831055,21.999941253662108,14959.960052490233,0.0
397,16,水稻,水浇地,第一季,500.0,7.0,680.0,21000.0,D8,20.0,0,20.0,1.0,2023,10000.0,20.0,13600.0,0.0
398,17,豇豆,水浇地,第一季,3000.0,8.0,2400.0,36480.0,D1,15.0,1,4.5,0.0,2023,0.0,0.0,0.0,0.0
399,17,豇豆,水浇地,第一季,3000.0,8.0,2400.0,36480.0,D2,10.0,1,3.0,0.0,2023,0.0,0.0,0.0,0.0
400,17,豇豆,水浇地,第一季,3000.0,8.0,2400.0,36480.0,D3,14.0,1,4.200084114074707,0.0,2023,0.0,0.0,0.0,0.0
401,17,豇豆,水浇地,第一季,3000.0,8.0,2400.0,36480.0,D4,6.0,1,1.7999999999999998,0.0,2023,0.0,0.0,0.0,0.0
402,17,豇豆,水浇地,第一季,3000.0,8.0,2400.0,36480.0,D5,10.0,1,10.0,1.0,2023,30000.0,10.0,24000.0,1.0
403,17,豇豆,水浇地,第一季,3000.0,8.0,2400.0,36480.0,D6,12.0,1,3.6,-0.0,2023,-0.0,-0.0,-0.0,0.0
404,17,豇豆,水浇地,第一季,3000.0,8.0,2400.0,36480.0,D7,22.0,1,6.6,0.0,2023,0.0,0.0,0.0,0.0
405,17,豇豆,水浇地,第一季,3000.0,8.0,2400.0,36480.0,D8,20.0,1,6.0,0.0,2023,0.0,0.0,0.0,0.0
406,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E1,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
407,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E2,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
408,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E3,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
409,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E4,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
410,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E5,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
411,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E6,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
412,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E7,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
413,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E8,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
414,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E9,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
415,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E10,0.6,1,0.6,1.0,2023,2160.0,0.6,1440.0,1.0
416,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E11,0.6,1,0.6,1.0,2023,2160.0,0.6,1440.0,1.0
417,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E12,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
418,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E13,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
419,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E14,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
420,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E15,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
421,17,豇豆,普通大棚,第一季,3600.0,8.0,2400.0,36480.0,E16,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
422,17,豇豆,智慧大棚,第一季,3600.0,8.0,2400.0,36480.0,F1,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
423,17,豇豆,智慧大棚,第一季,3600.0,8.0,2400.0,36480.0,F2,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
424,17,豇豆,智慧大棚,第一季,3600.0,8.0,2400.0,36480.0,F3,0.6,1,0.6,1.0,2023,2160.0,0.6,1440.0,1.0
425,17,豇豆,智慧大棚,第一季,3600.0,8.0,2400.0,36480.0,F4,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
426,18,刀豆,水浇地,第一季,2000.0,6.75,1200.0,26880.0,D1,15.0,1,4.5,0.0,2023,0.0,0.0,0.0,0.0
427,18,刀豆,水浇地,第一季,2000.0,6.75,1200.0,26880.0,D2,10.0,1,3.0,0.0,2023,0.0,0.0,0.0,0.0
428,18,刀豆,水浇地,第一季,2000.0,6.75,1200.0,26880.0,D3,14.0,1,4.2,0.0,2023,0.0,0.0,0.0,0.0
429,18,刀豆,水浇地,第一季,2000.0,6.75,1200.0,26880.0,D4,6.0,1,1.7999999999999998,0.0,2023,0.0,0.0,0.0,0.0
430,18,刀豆,水浇地,第一季,2000.0,6.75,1200.0,26880.0,D5,10.0,1,3.0,0.0,2023,0.0,0.0,0.0,0.0
431,18,刀豆,水浇地,第一季,2000.0,6.75,1200.0,26880.0,D6,12.0,1,12.0,1.0,2023,24000.0,12.0,14400.0,1.0
432,18,刀豆,水浇地,第一季,2000.0,6.75,1200.0,26880.0,D7,22.0,1,6.6,0.0,2023,0.0,0.0,0.0,0.0
433,18,刀豆,水浇地,第一季,2000.0,6.75,1200.0,26880.0,D8,20.0,1,6.0,0.0,2023,0.0,0.0,0.0,0.0
434,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E1,0.6,1,0.6,1.0,2023,1440.0,0.6,720.0,1.0
435,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E2,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
436,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E3,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
437,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E4,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
438,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E5,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
439,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E6,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
440,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E7,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
441,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E8,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
442,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E9,0.6,1,0.6,1.0,2023,1440.0,0.6,720.0,1.0
443,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E10,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
444,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E11,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
445,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E12,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
446,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E13,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
447,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E14,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
448,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E15,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
449,18,刀豆,普通大棚,第一季,2400.0,6.75,1200.0,26880.0,E16,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
450,18,刀豆,智慧大棚,第一季,2400.0,6.75,1200.0,26880.0,F1,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
451,18,刀豆,智慧大棚,第一季,2400.0,6.75,1200.0,26880.0,F2,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
452,18,刀豆,智慧大棚,第一季,2400.0,6.75,1200.0,26880.0,F3,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
453,18,刀豆,智慧大棚,第一季,2400.0,6.75,1200.0,26880.0,F4,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
454,19,芸豆,水浇地,第一季,3000.0,6.5,2400.0,6480.0,D1,15.0,1,4.5,0.0,2023,0.0,0.0,0.0,0.0
455,19,芸豆,水浇地,第一季,3000.0,6.5,2400.0,6480.0,D2,10.0,1,3.0,0.0,2023,0.0,0.0,0.0,0.0
456,19,芸豆,水浇地,第一季,3000.0,6.5,2400.0,6480.0,D3,14.0,1,4.2,0.0,2023,0.0,0.0,0.0,0.0
457,19,芸豆,水浇地,第一季,3000.0,6.5,2400.0,6480.0,D4,6.0,1,1.7999999999999998,0.0,2023,0.0,0.0,0.0,0.0
458,19,芸豆,水浇地,第一季,3000.0,6.5,2400.0,6480.0,D5,10.0,1,3.0,0.0,2023,0.0,0.0,0.0,0.0
459,19,芸豆,水浇地,第一季,3000.0,6.5,2400.0,6480.0,D6,12.0,1,3.6,0.0,2023,0.0,0.0,0.0,0.0
460,19,芸豆,水浇地,第一季,3000.0,6.5,2400.0,6480.0,D7,22.0,1,6.6,0.0,2023,0.0,0.0,0.0,0.0
461,19,芸豆,水浇地,第一季,3000.0,6.5,2400.0,6480.0,D8,20.0,1,6.0,0.0,2023,0.0,0.0,0.0,0.0
462,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E1,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
463,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E2,0.6,1,0.285,0.0,2023,0.0,0.0,0.0,0.0
464,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E3,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
465,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E4,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
466,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E5,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
467,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E6,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
468,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E7,0.6,1,0.6,1.0,2023,2160.0,0.6,1440.0,1.0
469,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E8,0.6,1,0.6,1.0,2023,2160.0,0.6,1440.0,1.0
470,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E9,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
471,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E10,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
472,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E11,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
473,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E12,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
474,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E13,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
475,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E14,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
476,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E15,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
477,19,芸豆,普通大棚,第一季,3600.0,6.5,2400.0,6480.0,E16,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
478,19,芸豆,智慧大棚,第一季,3600.0,6.5,2400.0,6480.0,F1,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
479,19,芸豆,智慧大棚,第一季,3600.0,6.5,2400.0,6480.0,F2,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
480,19,芸豆,智慧大棚,第一季,3600.0,6.5,2400.0,6480.0,F3,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
481,19,芸豆,智慧大棚,第一季,3600.0,6.5,2400.0,6480.0,F4,0.6,1,0.6,1.0,2023,2160.0,0.6,1440.0,1.0
482,20,土豆,水浇地,第一季,2000.0,3.75,2000.0,30000.0,D1,15.0,1,15.0,1.0,2023,30000.0,15.0,30000.0,1.0
483,20,土豆,水浇地,第一季,2000.0,3.75,2000.0,30000.0,D2,10.0,1,3.0,0.0,2023,0.0,0.0,0.0,0.0
484,20,土豆,水浇地,第一季,2000.0,3.75,2000.0,30000.0,D3,14.0,1,4.2,0.0,2023,0.0,0.0,0.0,0.0
485,20,土豆,水浇地,第一季,2000.0,3.75,2000.0,30000.0,D4,6.0,1,1.7999999999999998,0.0,2023,0.0,0.0,0.0,0.0
486,20,土豆,水浇地,第一季,2000.0,3.75,2000.0,30000.0,D5,10.0,1,3.0,0.0,2023,0.0,0.0,0.0,0.0
487,20,土豆,水浇地,第一季,2000.0,3.75,2000.0,30000.0,D6,12.0,1,3.6,0.0,2023,0.0,0.0,0.0,0.0
488,20,土豆,水浇地,第一季,2000.0,3.75,2000.0,30000.0,D7,22.0,1,6.6,0.0,2023,0.0,0.0,0.0,0.0
489,20,土豆,水浇地,第一季,2000.0,3.75,2000.0,30000.0,D8,20.0,1,6.0,0.0,2023,0.0,0.0,0.0,0.0
490,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E1,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
491,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E2,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
492,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E3,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
493,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E4,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
494,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E5,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
495,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E6,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
496,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E7,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
497,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E8,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
498,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E9,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
499,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E10,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
500,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E11,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
501,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E12,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
502,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E13,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
503,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E14,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
504,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E15,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
505,20,土豆,普通大棚,第一季,2400.0,3.75,2000.0,30000.0,E16,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
506,20,土豆,智慧大棚,第一季,2400.0,3.75,2000.0,30000.0,F1,0.6,1,0.18,-0.0,2023,-0.0,-0.0,-0.0,-0.0
507,20,土豆,智慧大棚,第一季,2400.0,3.75,2000.0,30000.0,F2,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
508,20,土豆,智慧大棚,第一季,2400.0,3.75,2000.0,30000.0,F3,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
509,20,土豆,智慧大棚,第一季,2400.0,3.75,2000.0,30000.0,F4,0.6,1,0.18,0.0,2023,0.0,0.0,0.0,0.0
510,21,西红柿,水浇地,第一季,2400.0,6.25,2400.0,35400.0,D1,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
511,21,西红柿,水浇地,第一季,2400.0,6.25,2400.0,35400.0,D2,10.0,0,3.0,0.0,2023,0.0,0.0,0.0,0.0
512,21,西红柿,水浇地,第一季,2400.0,6.25,2400.0,35400.0,D3,14.0,0,14.0,1.0,2023,33600.0,14.0,33600.0,0.0
513,21,西红柿,水浇地,第一季,2400.0,6.25,2400.0,35400.0,D4,6.0,0,1.7999999999999998,0.0,2023,0.0,0.0,0.0,0.0
514,21,西红柿,水浇地,第一季,2400.0,6.25,2400.0,35400.0,D5,10.0,0,3.0,0.0,2023,0.0,0.0,0.0,0.0
515,21,西红柿,水浇地,第一季,2400.0,6.25,2400.0,35400.0,D6,12.0,0,3.6,0.0,2023,0.0,0.0,0.0,0.0
516,21,西红柿,水浇地,第一季,2400.0,6.25,2400.0,35400.0,D7,22.0,0,6.6,0.0,2023,0.0,0.0,0.0,0.0
517,21,西红柿,水浇地,第一季,2400.0,6.25,2400.0,35400.0,D8,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
518,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E1,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
519,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E2,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
520,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E3,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
521,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E4,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
522,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E5,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
523,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E6,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
524,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E7,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
525,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E8,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
526,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E9,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
527,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E10,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
528,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E11,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
529,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E12,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
530,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E13,0.6,0,0.6,1.0,2023,1800.0,0.6,1440.0,0.0
531,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E14,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
532,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E15,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
533,21,西红柿,普通大棚,第一季,3000.0,6.25,2400.0,35400.0,E16,0.6,0,0.18,-0.0,2023,-0.0,-0.0,-0.0,-0.0
534,21,西红柿,智慧大棚,第一季,3000.0,6.25,2400.0,35400.0,F1,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
535,21,西红柿,智慧大棚,第一季,3000.0,6.25,2400.0,35400.0,F2,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
536,21,西红柿,智慧大棚,第一季,3000.0,6.25,2400.0,35400.0,F3,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
537,21,西红柿,智慧大棚,第一季,3000.0,6.25,2400.0,35400.0,F4,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
538,21,西红柿,智慧大棚,第二季,2700.0,7.5,2640.0,810.0,F1,0.6,0,0.3,1.0,2023,810.0,0.3,792.0,0.0
539,21,西红柿,智慧大棚,第二季,2700.0,7.5,2640.0,810.0,F2,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
540,21,西红柿,智慧大棚,第二季,2700.0,7.5,2640.0,810.0,F3,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
541,21,西红柿,智慧大棚,第二季,2700.0,7.5,2640.0,810.0,F4,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
542,22,茄子,水浇地,第一季,6400.0,5.5,2400.0,43200.0,D1,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
543,22,茄子,水浇地,第一季,6400.0,5.5,2400.0,43200.0,D2,10.0,0,3.0,0.0,2023,0.0,0.0,0.0,0.0
544,22,茄子,水浇地,第一季,6400.0,5.5,2400.0,43200.0,D3,14.0,0,4.2,0.0,2023,0.0,0.0,0.0,0.0
545,22,茄子,水浇地,第一季,6400.0,5.5,2400.0,43200.0,D4,6.0,0,6.0,1.0,2023,38400.0,6.0,14400.0,0.0
546,22,茄子,水浇地,第一季,6400.0,5.5,2400.0,43200.0,D5,10.0,0,3.0,0.0,2023,0.0,0.0,0.0,0.0
547,22,茄子,水浇地,第一季,6400.0,5.5,2400.0,43200.0,D6,12.0,0,3.6,0.0,2023,0.0,0.0,0.0,0.0
548,22,茄子,水浇地,第一季,6400.0,5.5,2400.0,43200.0,D7,22.0,0,6.6,0.0,2023,0.0,0.0,0.0,0.0
549,22,茄子,水浇地,第一季,6400.0,5.5,2400.0,43200.0,D8,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
550,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E1,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
551,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E2,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
552,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E3,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
553,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E4,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
554,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E5,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
555,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E6,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
556,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E7,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
557,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E8,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
558,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E9,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
559,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E10,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
560,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E11,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
561,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E12,0.6,0,0.6,1.0,2023,4800.0,0.6,1440.0,0.0
562,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E13,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
563,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E14,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
564,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E15,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
565,22,茄子,普通大棚,第一季,8000.0,5.5,2400.0,43200.0,E16,0.6,0,0.18,-0.0,2023,-0.0,-0.0,-0.0,-0.0
566,22,茄子,智慧大棚,第一季,8000.0,5.5,2400.0,43200.0,F1,0.6,0,0.18,1.0,2023,1440.0,0.18,432.0,0.0
567,22,茄子,智慧大棚,第一季,8000.0,5.5,2400.0,43200.0,F2,0.6,0,0.18,1.0,2023,1440.0,0.18,432.0,0.0
568,22,茄子,智慧大棚,第一季,8000.0,5.5,2400.0,43200.0,F3,0.6,0,0.18124008178710935,1.0,2023,1449.9206542968748,0.18124008178710935,434.97619628906244,0.0
569,22,茄子,智慧大棚,第一季,8000.0,5.5,2400.0,43200.0,F4,0.6,0,0.18,-0.0,2023,-0.0,-0.0,-0.0,-0.0
570,22,茄子,智慧大棚,第二季,7200.0,6.6,2640.0,2160.0,F1,0.6,0,0.18,1.0,2023,1296.0,0.18,475.2,0.0
571,22,茄子,智慧大棚,第二季,7200.0,6.6,2640.0,2160.0,F2,0.6,0,0.30000040054321286,1.0,2023,2160.002883911133,0.30000040054321286,792.001057434082,0.0
572,22,茄子,智慧大棚,第二季,7200.0,6.6,2640.0,2160.0,F3,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
573,22,茄子,智慧大棚,第二季,7200.0,6.6,2640.0,2160.0,F4,0.6,0,0.18,1.0,2023,1296.0,0.18,475.2,0.0
574,23,菠菜,智慧大棚,第二季,3000.0,6.9,3000.0,900.0,F1,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
575,23,菠菜,智慧大棚,第二季,3000.0,6.9,3000.0,900.0,F2,0.6,0,0.18,1.0,2023,540.0,0.18,540.0,0.0
576,23,菠菜,智慧大棚,第二季,3000.0,6.9,3000.0,900.0,F3,0.6,0,0.18,1.0,2023,540.0,0.18,540.0,0.0
